"ID_LOKAL";"OBJECTID.x";"SEGMENT_ID";"REGION_ID.x";"FSB";"BIOTOP_SEZ";"DATUM";"ROK_AKT.x";"SEG_REL_ID.x";"REG_REL_ID.x";"SHAPE_Leng";"SHAPE_Area";"OBJECTID.y";"REGION_ID.y";"HABITAT";"HABIT_TYP";"BIOTOP";"STEJ_PR";"SEC";"BM";"ZMENA";"RB";"RBB";"SD";"MD";"DG";"DGP";"MGS";"MGN";"RH";"TD";"SF";"DATUM.y";"MAPOVATEL";"DILO";"POZNAMKA";"REPRE";"ZACH";"KVALITA";"PLO_BIO_M2";"ROK_AKT.y";"SEG_REL_ID.y";"REG_REL_ID.y";"FSB_EVAL_prep";"FSB_EVAL";"REGION_ID";"AREA_real";"LENGTH_real"
12671490;34;23190001;"CZ2319";"-";"-1 (100)";2022-07-13;2022;1;0;40386,9606903;14595198,1753;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ2319";38459,0210991586;0
8574664;108;530045;"CZ0053";"moz.";"X12B (50), K3 (50)";2021-06-03;2022;45;0;363,544778985;773,379937692;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"moz.";"CZ0053";114,892472170468;0
12671898;182;3250002;"CZ0325";"X";"X8 (100)";2022-06-19;2022;2;0;797,087246399;25047,8331139;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0325";735,253012630157;0
8769681;242;8630049;"CZ0863";"X";"X7A (100)";2022-06-22;2022;49;0;649,246812055;9580,54316292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";100,632967540994;0
9628770;242;8630049;"CZ0863";"X";"X7A (100)";2022-06-22;2022;49;0;649,246812055;9580,54316292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";31,6950032422319;0
12671470;242;8630049;"CZ0863";"X";"X7A (100)";2022-06-22;2022;49;0;649,246812055;9580,54316292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";31,6950032422319;0
8769681;243;8630056;"CZ0863";"R";"R2.1 (100)";2021-05-28;2022;56;0;1255,54470058;54283,5694426;4147657;"CZ0863";"7230";"n";"R2.1";100;NA;"B+";"0";"V";NA;NA;NA;"2";"meliorace, odvodňování, vysušování; sukcese";NA;NA;"1";"P";"MP";2021-05-28;"Formanová Irena";"neznámé";"nepravidelně sečeno, hodně stařiny, staré odvodňovací kanály, v minulosti při omezení frekvence seče masivní nálet Frangula alnus, která stále zmlazuje a rozšířila se mařice, v S části inklinuje k T1.9";NA;NA;2;54283,56944246;2022;0;0;"moz.";"R";"CZ0863";19062,1928450046;0
9628770;243;8630056;"CZ0863";"R";"R2.1 (100)";2021-05-28;2022;56;0;1255,54470058;54283,5694426;4147657;"CZ0863";"7230";"n";"R2.1";100;NA;"B+";"0";"V";NA;NA;NA;"2";"meliorace, odvodňování, vysušování; sukcese";NA;NA;"1";"P";"MP";2021-05-28;"Formanová Irena";"neznámé";"nepravidelně sečeno, hodně stařiny, staré odvodňovací kanály, v minulosti při omezení frekvence seče masivní nálet Frangula alnus, která stále zmlazuje a rozšířila se mařice, v S části inklinuje k T1.9";NA;NA;2;54283,56944246;2022;0;0;"moz.";"R";"CZ0863";47,7853493094444;0
12671470;243;8630056;"CZ0863";"R";"R2.1 (100)";2021-05-28;2022;56;0;1255,54470058;54283,5694426;4147657;"CZ0863";"7230";"n";"R2.1";100;NA;"B+";"0";"V";NA;NA;NA;"2";"meliorace, odvodňování, vysušování; sukcese";NA;NA;"1";"P";"MP";2021-05-28;"Formanová Irena";"neznámé";"nepravidelně sečeno, hodně stařiny, staré odvodňovací kanály, v minulosti při omezení frekvence seče masivní nálet Frangula alnus, která stále zmlazuje a rozšířila se mařice, v S části inklinuje k T1.9";NA;NA;2;54283,56944246;2022;0;0;"moz.";"R";"CZ0863";47,7853493094444;0
8769681;245;8630054;"CZ0863";"K";"K3 (100)";2021-07-30;2022;54;0;392,087158465;3606,5715454;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";121,374894355889;0
8769681;246;8630058;"CZ0863";"T";"T1.9 (100)";2021-05-28;2022;58;0;475,08345393;11544,8794552;4152746;"CZ0863";"6410";"n";"T1.9";100;NA;"B+";"0";"P";"R2.1";NA;NA;"2";"expanze rostlinného druhu; sukcese";NA;NA;"2";"N";"MP";2021-05-28;"Formanová Irena";"neznámé";"v minulosti delší dobu nesečený porost, nevyhraněný nebo silně přechodný";NA;NA;2;11544,87945528;2022;0;0;"moz.";"T";"CZ0863";11216,2286282219;0
9628770;246;8630058;"CZ0863";"T";"T1.9 (100)";2021-05-28;2022;58;0;475,08345393;11544,8794552;4152746;"CZ0863";"6410";"n";"T1.9";100;NA;"B+";"0";"P";"R2.1";NA;NA;"2";"expanze rostlinného druhu; sukcese";NA;NA;"2";"N";"MP";2021-05-28;"Formanová Irena";"neznámé";"v minulosti delší dobu nesečený porost, nevyhraněný nebo silně přechodný";NA;NA;2;11544,87945528;2022;0;0;"moz.";"T";"CZ0863";11114,0483765062;0
12671470;246;8630058;"CZ0863";"T";"T1.9 (100)";2021-05-28;2022;58;0;475,08345393;11544,8794552;4152746;"CZ0863";"6410";"n";"T1.9";100;NA;"B+";"0";"P";"R2.1";NA;NA;"2";"expanze rostlinného druhu; sukcese";NA;NA;"2";"N";"MP";2021-05-28;"Formanová Irena";"neznámé";"v minulosti delší dobu nesečený porost, nevyhraněný nebo silně přechodný";NA;NA;2;11544,87945528;2022;0;0;"moz.";"T";"CZ0863";11114,0483765062;0
9376667;639;8630062;"CZ0863";"T";"T1.5 (100)";2021-05-28;2022;62;0;729,633966329;9189,27621428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"T";"CZ0863";0;0
8769681;639;8630062;"CZ0863";"T";"T1.5 (100)";2021-05-28;2022;62;0;729,633966329;9189,27621428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"T";"CZ0863";4807,2010320574;0
9628770;639;8630062;"CZ0863";"T";"T1.5 (100)";2021-05-28;2022;62;0;729,633966329;9189,27621428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"T";"CZ0863";5776,15454781055;0
12671470;639;8630062;"CZ0863";"T";"T1.5 (100)";2021-05-28;2022;62;0;729,633966329;9189,27621428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"T";"CZ0863";5776,15454781055;0
8769681;640;8630044;"CZ0863";"K";"K1 (100)";2022-06-22;2022;44;0;2838,08876368;45795,1025711;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";176,282633920549;0
8769715;641;8630063;"CZ0863";"K";"K3 (100)";2022-06-22;2022;63;0;448,546357948;3736,95038515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";103,98082279996;0
9628770;641;8630063;"CZ0863";"K";"K3 (100)";2022-06-22;2022;63;0;448,546357948;3736,95038515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";4,08124038600363;0
12671792;641;8630063;"CZ0863";"K";"K3 (100)";2022-06-22;2022;63;0;448,546357948;3736,95038515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";16,1666260948405;0
12671261;641;8630063;"CZ0863";"K";"K3 (100)";2022-06-22;2022;63;0;448,546357948;3736,95038515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";16,1666260948405;0
12671470;641;8630063;"CZ0863";"K";"K3 (100)";2022-06-22;2022;63;0;448,546357948;3736,95038515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";4,08124038600363;0
8769715;642;8630064;"CZ0863";"K";"K3 (100)";2022-06-22;2022;64;0;1437,08039239;12880,2407798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";347,818809203338;0
12671792;642;8630064;"CZ0863";"K";"K3 (100)";2022-06-22;2022;64;0;1437,08039239;12880,2407798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";17,2446092804894;0
12671261;642;8630064;"CZ0863";"K";"K3 (100)";2022-06-22;2022;64;0;1437,08039239;12880,2407798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"K";"CZ0863";17,2446092804894;0
8769715;643;8630066;"CZ0863";"X";"X8 (100)";2022-06-22;2022;66;0;420,366278501;2084,49995953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";153,932833660394;0
12671792;643;8630066;"CZ0863";"X";"X8 (100)";2022-06-22;2022;66;0;420,366278501;2084,49995953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";467,680143300444;0
12671261;643;8630066;"CZ0863";"X";"X8 (100)";2022-06-22;2022;66;0;420,366278501;2084,49995953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";467,680143300444;0
8769715;644;8630065;"CZ0863";"X";"X5 (100)";2022-06-22;2022;65;0;495,209853503;12475,7867998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";11106,0387237743;0
12671792;644;8630065;"CZ0863";"X";"X5 (100)";2022-06-22;2022;65;0;495,209853503;12475,7867998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";10816,9275314249;0
12671261;644;8630065;"CZ0863";"X";"X5 (100)";2022-06-22;2022;65;0;495,209853503;12475,7867998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0863";10816,9275314249;0
8769715;645;8630073;"CZ0863";"V";"V4B (100)";2022-06-22;2022;73;0;5704,80466201;16204,8653679;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"V";"CZ0863";456,101103551686;0
8769681;748;8630001;"CZ0863";"V";"V1C (100)";2021-07-30;2022;1;0;46,8137856751;157,3658815;4152747;"CZ0863";"3150";"n";"V1C";100;NA;NA;"0";"P";"V1F, V5";NA;NA;"3";"expanze rostlinného druhu; sukcese";NA;NA;"1";"P";"MP";2021-07-30;"Formanová Irena";"neznámé";"tůň vytvořená v roce 2012, zarůstající rákosem";NA;NA;3;157,36588148;2022;0;0;"moz.";"V";"CZ0863";26,1306241322309;0
9628770;748;8630001;"CZ0863";"V";"V1C (100)";2021-07-30;2022;1;0;46,8137856751;157,3658815;4152747;"CZ0863";"3150";"n";"V1C";100;NA;NA;"0";"P";"V1F, V5";NA;NA;"3";"expanze rostlinného druhu; sukcese";NA;NA;"1";"P";"MP";2021-07-30;"Formanová Irena";"neznámé";"tůň vytvořená v roce 2012, zarůstající rákosem";NA;NA;3;157,36588148;2022;0;0;"moz.";"V";"CZ0863";142,135668426985;0
12671470;748;8630001;"CZ0863";"V";"V1C (100)";2021-07-30;2022;1;0;46,8137856751;157,3658815;4152747;"CZ0863";"3150";"n";"V1C";100;NA;NA;"0";"P";"V1F, V5";NA;NA;"3";"expanze rostlinného druhu; sukcese";NA;NA;"1";"P";"MP";2021-07-30;"Formanová Irena";"neznámé";"tůň vytvořená v roce 2012, zarůstající rákosem";NA;NA;3;157,36588148;2022;0;0;"moz.";"V";"CZ0863";142,135668426985;0
8794995;762;2110005;"CZ0211";"-";"-1 (100)";2022-08-26;2022;5;0;142132,27299;19683096,496;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0211";1383,80248364355;0
12671458;774;8380001;"CZ0838";"-";"-1 (100)";2021-11-10;2021;1;0;50840,5996035;11944855,1394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0838";1407,70739178162;0
12671392;949;7950028;"CZ0795";"T";"T1.1 (100)";2022-06-01;2022;28;0;391,037372079;7452,81580811;4203210;"CZ0795";"6510";"n";"T1.1";100;NA;"B+";"0";"V";NA;NA;NA;"1";NA;"V";"M";"3";"MP";"P";2022-06-01;"Gamrátová Jana";"neznámé";"kosená louka s dominantními travinami";NA;NA;1;7452,81580816;2022;0;0;"moz.";"T";"CZ0795";6157,25158067048;0
12671392;955;7950027;"CZ0795";"T";"T1.1 (100)";2022-06-01;2022;27;0;556,390883739;9557,40556471;4176724;"CZ0795";"6510";"n";"T1.1";100;NA;"B+";"0";"V";NA;NA;NA;"1";NA;"V";"M";"2";"MP";"P";2022-06-01;"Gamrátová Jana";"neznámé";"kosená louka s různě vlhkými (a úživnými) částmi; středem vyžínaná cesta s jestřábníkem chlupáčkem; na malé části asi dříve políčko";NA;NA;1;9557,40556478;2022;0;0;"moz.";"T";"CZ0795";8843,88951282389;0
7032006;1453;2650208;"CZ0265";"-";"-1 (100)";2022-06-20;2022;208;0;62553,8248139;12356344,4269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0265";0;0
8795093;1453;2650208;"CZ0265";"-";"-1 (100)";2022-06-20;2022;208;0;62553,8248139;12356344,4269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0265";44,9941025284643;0
7660314;1498;33840039;"CZ3384";"moz.";"X1 (70), T1.1 (30)";2022-07-20;2022;39;0;2268,66809227;81418,2977346;4063805;"CZ3384";"6510";"n";"T1.1";30;"ot";NA;"0";"V";NA;NA;NA;"2";"eutrofizace; ochuzení druhové skladby";"V";"M";"3";"MP";"MP";2022-07-20;"Masopustová Alexandra";"A009278";NA;NA;NA;2;24425,48932044;2022;0;0;"X";"X";"CZ3384";943,010329060256;0
7660316;1498;33840039;"CZ3384";"moz.";"X1 (70), T1.1 (30)";2022-07-20;2022;39;0;2268,66809227;81418,2977346;4063805;"CZ3384";"6510";"n";"T1.1";30;"ot";NA;"0";"V";NA;NA;NA;"2";"eutrofizace; ochuzení druhové skladby";"V";"M";"3";"MP";"MP";2022-07-20;"Masopustová Alexandra";"A009278";NA;NA;NA;2;24425,48932044;2022;0;0;"X";"X";"CZ3384";2374,56853157305;0
7660314;1513;33840034;"CZ3384";"T";"T1.1 (100)";2022-07-20;2022;34;0;784,015498639;19353,0706778;4065313;"CZ3384";"6510";"n";"T1.1";100;"ot";NA;"N";"V";NA;NA;NA;"2";"eutrofizace; expanze rostlinného druhu; ochuzení druhové skladby";"V";"M";"3";"MP";"MP";2022-07-20;"Masopustová Alexandra";"A002653";"sečená louka, více ovsíku, chudé";NA;NA;2;19353,07067767;2022;0;0;"moz.";"T";"CZ3384";4789,30838685308;0
7033520;1756;9590454;"CZ0959";"-";"-1 (100)";2021-08-10;2022;454;0;105485,222752;10086957,299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0959";0;0
7549315;1756;9590454;"CZ0959";"-";"-1 (100)";2021-08-10;2022;454;0;105485,222752;10086957,299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0959";0;0
8096975;1757;9590265;"CZ0959";"T";"T1.5 (100)";2021-06-08;2022;265;0;1160,63728044;23481,0033049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"T";"CZ0959";0;0
8097003;1757;9590265;"CZ0959";"T";"T1.5 (100)";2021-06-08;2022;265;0;1160,63728044;23481,0033049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"T";"CZ0959";0;0
7966377;2157;9590310;"CZ0959";"T";"T1.5 (100)";2021-06-07;2022;310;0;322,503431489;4657,16170261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"T";"CZ0959";0;0
7966375;2177;9590327;"CZ0959";"T";"T1.9 (100)";2021-06-07;2022;327;0;193,369559783;2238,96474983;4153005;"CZ0959";"6410";"n";"T1.9";100;NA;"B+";"0";"P";"T1.5";NA;NA;"1";"škody/poškození zvěří";NA;NA;"2";"MP";"P";2021-06-07;"Horník Jan";"neznámé";"bohatá kosená louka, postupný posun k T1.5, rytí zvěře";NA;NA;1;2238,96474975;2022;0;0;"moz.";"T";"CZ0959";0;0
8770137;2908;8980196;"CZ0898";"X";"X1 (100)";2022-05-15;2022;196;0;1158,51865762;28596,7993708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0898";3066,74343919176;0
8770181;2908;8980196;"CZ0898";"X";"X1 (100)";2022-05-15;2022;196;0;1158,51865762;28596,7993708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0898";3066,74343919176;0
8770184;2908;8980196;"CZ0898";"X";"X1 (100)";2022-05-15;2022;196;0;1158,51865762;28596,7993708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0898";3066,74343919176;0
8770165;2908;8980196;"CZ0898";"X";"X1 (100)";2022-05-15;2022;196;0;1158,51865762;28596,7993708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0898";3066,74343919176;0
8770182;2908;8980196;"CZ0898";"X";"X1 (100)";2022-05-15;2022;196;0;1158,51865762;28596,7993708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0898";3066,74343919176;0
8770183;2908;8980196;"CZ0898";"X";"X1 (100)";2022-05-15;2022;196;0;1158,51865762;28596,7993708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0898";3066,74343919176;0
7660316;3082;33841513;"CZ3384";"T";"T1.5 (100)";2022-07-19;2022;1513;0;56,4890818042;191,890680725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"moz.";"T";"CZ3384";11,7645940268412;0
7660316;3215;33841514;"CZ3384";"T";"T1.1 (100)";2022-07-19;2022;1514;0;122,459394483;913,480260046;4063803;"CZ3384";"6510";"n";"T1.1";100;"ps";NA;"0";"P";"T1.2";NA;NA;"2";"dynamika vč. sukcese, zarůstání; ochuzení druhové skladby";NA;"Mm";"3";"MP";"MP";2022-07-19;"Masopustová Alexandra";"A009278";"částečně kosené, chudé";NA;NA;2;913,48026;2022;0;0;"moz.";"T";"CZ3384";681,1948362533;0
12671275;3321;770255;"CZ0077";"X";"X6 (100)";2022-08-08;2022;255;0;5602,11577432;33961,2166565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";"CZ0077";56,0061228509294;0
8318893;3328;770791;"CZ0077";"T";"T1.9 (100)";2022-08-23;2022;791;0;684,477843902;22421,5699898;4164929;"CZ0077";"6410";"n";"T1.9";100;NA;"B-";"0";"V";NA;NA;NA;"2";"meliorace, odvodňování, vysušování";NA;NA;"2";"MP";"MP";2022-08-23;"Masopustová Alexandra";"neznámé";"meliorace, pokosené,";NA;NA;2;22421,5699899;2022;0;0;"moz.";"T";"CZ0077";0;0
8795027;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";298,951923213899;0
8795039;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";892,884742062539;0
8795055;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";4,74860639043618;0
8795061;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";0,0575720216584159;0
8795109;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";38,8949915543199;0
8953641;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";3368,17154738307;0
8956657;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";0,334350298624486;0
8956694;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";325,402120413724;0
8956719;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";3693,38908795826;0
8956772;3491;8000158;"CZ0800";"-";"-1 (100)";2022-07-22;2022;158;0;99648,1824891;27518135,3583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-";"CZ0800";1368,5305854287;0
